EAN,Merk,Product,Categorie,Volume,Aantal,Inkoopprijs,Minimaal,Maximaal,Winkelprijs,Winstlaag,Winsthoog,SKU,Notities
3607342211667,Jil Sander,Eve,EDT,75 ml,0,59.95,84.95,-6.326446281,36.77809917,JIL5550,,undefined,undefined
3607342526518,Jil Sander,Everose,EDT,75 ml,0,63.95,89.95,-6.326446281,39.65413223,JIL5559,,undefined,undefined
3414200813020,Jil Sander,Jil,EDP,75 ml,0,69.95,74.95,104.5,43.96818182,47.56322314,JIL5552,50 ml �61.49,undefined
3607342112513,Jil Sander,Jil Sensual,EDT,50 ml,0,19,45.95,79.95,-25.32644628,7.711983471,JIL5541,,undefined
3414201002591,Jil Sander,No. 4,EDP,100 ml,0,32,54.5,98.33,-38.32644628,0.859504132,JIL5544,,undefined
3414201021028,Jil Sander,No. 4,EDP,30 ml,30,11,24.95,41.3,-17.32644628,0.612809917,JIL5560,Beauty81 �28.81 | 100 ml �28.99,undefined
3607343736992,Jil Sander,No. 4 Giftse,EDP,30 ml ,0,16.75,32.5,71.15,-23.07644628,0.291322314,JIL5545,,undefined
3414200490108,Jil Sander,Pure,EDT,75 ml,0,25,58.95,79.95,-31.32644628,11.05909091,JIL5542,,undefined
3607348639434,Jil Sander,Pure Man,EDT,50 ml,0,79.95,99.95,-6.326446281,51.15826446,JIL5553,,undefined,undefined
3414200806480,Jil Sander,Sensations,EDT,40 ml,36,8.5,22.95,24.95,52.5,1.674793388,3.112809917,JIL5554,Bol.com �21.99
3414200755016,Jil Sander,Sport for Wo,EDT,100 ml,11,9.5,25.5,28.5,68.19,2.508264463,4.665289256,JIL5561,Bol.com �21.99
3414200755009,Jil Sander,Sport for Wo,EDT,50 ml,0,24.95,47.56,-6.326446281,11.61280992,JIL5555,,undefined,undefined
3414200471008,Jil Sander,Style,EDP,30 ml,147,9.5,23.95,24.95,45.73,1.393801653,2.112809917,JIL5562,50 ml �23.69
3414200471022,Jil Sander,Style,EDP,75 ml,0,114.95,169.95,-6.326446281,76.32355372,JIL5556,,undefined,undefined
3414200520034,Jil Sander,Sun Delight,EDT,100 ml,0,25.95,49.81,-6.326446281,12.33181818,JIL5557,,undefined,undefined
3414201002683,Jil Sander,Sun,EDT,75 ml,0,17,28.95,59.95,-23.32644628,-2.511157025,JIL5547,,undefined
3614222178774,Jil Sander,Sun Fizz Men,EDT,125 ml,0,12.5,32.95,59.95,-18.82644628,4.864876033,JIL5548,,undefined
3607343736954,Jil Sander,Sun Giftset,EDT,75 ml ,0,16.5,33.5,59.95,-22.82644628,1.260330579,JIL5540,,undefined
3414200802291,Jil Sander,Sun Men,EDT,125 ml,0,17,31.95,68.57,-23.32644628,-0.354132231,JIL5558,,undefined
3414200802192,Jil Sander,Sun Men,EDT,75 ml,0,15,28.95,54.95,-21.32644628,-0.511157025,JIL5546,,undefined
3607341596383,Jil Sander,Sun Men Gift,EDT,75 ml ,0,17.5,37.5,54.95,-23.82644628,3.136363636,JIL5543,,undefined
3607343736916,Jil Sander,Sun Men Gift,EDT,75 ml ,0,16.5,31.95,54.95,-22.82644628,0.145867769,JIL5539,,undefined
3386460025478,Jimmy Choo,EDP,100 ml,0,61.95,98.98,-6.326,38.2161157,JIM6700,,undefined,undefined,undefined
8718758576570,Jimmy Choo,EDP,40 ml,24,14.87,-21.19,-21.19,Sensa Parfums �32.50 | 60 ml �40.95,undefined,undefined,undefined,undefined,undefined
3386460025485,Jimmy Choo,EDP,60 ml,28,21.9,-28.22,-28.22,Parfumeasy �47.06,undefined,undefined,undefined,undefined,undefined
3386460048118,Jimmy Choo,Flash,EDP,100 ml,0,69.95,98.98,-6.326446281,43.96818182,JIM6701,,undefined,undefined
3386460103695,Jimmy Choo,Floral,EDT,60 ml,2,21,-27.32,-27.32644628,,undefined,undefined,undefined,undefined
3386460084314,Jimmy Choo,Giftset,EDP,60 ml ,0,25.64,48.95,56.95,89.5,3.229008264,8.98107438,JIM6702,
3386460105040,Jimmy Choo,Giftset,EDP,60 ml ,12,22.47,43.95,45.95,89.31,2.803966942,4.241983471,JIM6707,Emaarkt �75.62 | Los �40.95
3386460075350,Jimmy Choo,Illicit Flow,EDT,60 ml,1,20,38.95,44.95,1.67892562,5.992975207,Dropshipping �45.84 | 100 ml �54.95,undefined,undefined
3386460084376,Jimmy Choo,Illicit Gift,EDP,60 ml ,0,27.62,50.95,57.95,92.54,2.687024793,7.720082645,JIM6703,
3386460064132,Jimmy Choo,Man,EDT,30 ml,2,12,26.95,27.95,44.3,1.050826446,1.769834711,JIM6708,50 ml �34.99
3386460104340,Jimmy Choo,Man Giftset,EDT,100 ml,4,27.29,49.95,52.95,99.62,2.298016529,4.455041322,JIM6709,Dropshipping �64.06 | Los �45.95
3386460081924,Jimmy Choo,Man Giftset,EDT,100 ml,0,29.1,52.95,54.95,96.62,2.645041322,4.083057851,JIM6704,Los �48.95
3386460085557,Jimmy Choo,Man Ice Gift,EDT,100 ml,0,27.9,50.95,54.95,96.62,2.407024793,5.283057851,JIM6705,Los �44.95
3386460096256,Jimmy Choo,Man Intense ,EDT,100 ml,0,31.68,56.95,58.95,106.62,2.94107438,4.379090909,JIM6706,
3386460109369,Jimmy Choo,Urban Hero,EDP,100 ml,6,25,-31.32,-31.32644628,,undefined,undefined,undefined,undefined
719346144087,John Varvatos,Star USA,EDT,100 ml,10,19.9,-26.22,-26.22644628,Verloop �30.95,undefined,undefined,undefined,undefined
719346144094,John Varvatos,Star USA,EDT,50 ml,3,15,-21.32,-21.32644628,100 ml �30.95,undefined,undefined,undefined,undefined
3414206015763,Joop!,All About Ev,EDP,40 ml,0,24.5,57.5,-6.326446281,11.2892562,JOO1157,,undefined,undefined
3414206000059,Joop!,Femme,EDT,100 ml,0,18,25.95,77.8,-24.32644628,-5.668181818,JOO1154,,undefined
3414200064064,Joop!,Go,EDT,100 ml,0,25.5,59.13,-6.326446281,12.00826446,JOO1158,,undefined,undefined
3414200064217,Joop!,Go,Shower,200 ml,0,10,19.95,34.95,-16.32644628,-1.982231405,JOO1144,,undefined
3414206000615,Joop!,Homme,Afters,Lotion,0,15,28.5,52.95,-21.32644628,-0.834710744,JOO1145,,undefined
3414206000608,Joop!,Homme,EDT,125 ml,118,9.5,24.95,29.95,82.5,2.112809917,5.70785124,JOO1146,Bol.com �24.99 | 200 ml �39
3607345809915,Joop!,Homme,EDT,200 ml,0,22.5,41.95,43.95,85,1.335950413,2.773966942,JOO1162,Senisa �33.50 | 125 ml �24.49
3414206000592,Joop!,Homme,EDT,75 ml,0,18.95,25.95,60.5,-25.27644628,-6.618181818,JOO1161,,undefined
3414200067201,Joop!,Jette Bodylo,0,10,23.95,45.95,-16.32,0.893801653,JOO1147,,undefined,undefined,undefined
3414200067003,Joop!,Jette,EDT,30 ml,0,10,49.95,59.95,-16.32644628,19.58801653,JOO1148,,undefined
3414200067010,Joop!,Jette,EDT,50 ml,0,17,68.95,89.95,-23.32644628,26.24917355,JOO1149,,undefined
3414200067102,Joop!,Jette,Shower,150 ml,0,10,23.5,39.95,-16.32644628,0.570247934,JOO1150,,undefined
3414200640015,Joop!,Jump,EDT,100 ml,0,10,23.95,27.95,62.5,0.893801653,3.769834711,JOO1151,Granbello �22 | 200 ml �33.50
3414206000158,Joop!,Le Bain,EDP,40 ml,409,6,21.95,40.05,-12.32644628,3.455785124,JOO1156,75 ml �22.99,undefined
3614220276670,Joop!,Le Bain Gift,EDP,40 ml ,0,13.5,27.95,56.5,-19.82644628,0.269834711,JOO1153,,undefined
3607347600275,Joop!,Miss Wild,EDP,75 ml,0,15,32.95,79.95,-21.32644628,2.364876033,JOO1155,,undefined
3414206006921,Joop!,Nightflight,EDT,125 ml,0,17.5,29.95,69.95,-23.82644628,-2.29214876,JOO1152,,undefined
3607345849416,Joop!,Splash Summe,EDT,115 ml,0,40.95,79.9,-6.326446281,23.11694215,JOO1159,,undefined,undefined
3414202586052,Joop!,Thrill Man,EDT,30 ml,0,31.95,35.7,-6.326446281,16.64586777,JOO1160,,undefined,undefined
3614222571704,Joop!,Wow for Men,EDT,100 ml,60,27,48.95,54.95,70.06,1.869008264,6.183057851,JOO1163,Prijslimiet �41.95
719346128070,Juicy Couture,Couture Cout,EDP,100 ml,0,36.5,44.95,109.95,-42.82644628,-10.50702479,JUI4411,,undefined
719346128063,Juicy Couture,Couture Cout,EDP,50 ml,0,45.36,43.5,84.95,-51.68644628,-20.40958678,JUI4412,,undefined
98691045448,Juicy Couture,Dirty Englis,EDT,100 ml,0,28,29.95,89.95,-34.32644628,-12.79214876,JUI4413,,undefined
98691045493,Juicy Couture,Dirty Englis,EDT,50 ml,0,15.12,24.95,62.5,-21.44644628,-3.507190083,JUI4414,,undefined
98691036491,Juicy Couture,Juicy Coutur,EDP,100 ml,0,32,42.95,109.95,-38.32644628,-7.445041322,JUI4415,,undefined
719346135733,Juicy Couture,Peace Love &,EDP,100 ml,0,32.95,109.95,-6.326446281,17.36487603,JUI4417,,undefined,undefined
98691047718,Juicy Couture,Viva la Juic,EDP,100 ml,0,49.95,109.95,-6.326446281,29.58801653,JUI4418,,undefined,undefined
98691047695,Juicy Couture,Viva la Juic,EDP,50 ml,0,26,49.95,82.5,-32.32644628,3.588016529,JUI4416,,undefined
3770000002669,Juliette,Has a Gun An,EDP,100 ml,0,50,79.95,179,-56.32644628,1.158264463,JUL2011,,undefined
3770000002683,Juliette,Has A Gun La,EDP,100 ml,0,44,89.95,179,-50.32644628,14.34834711,JUL2012,,undefined
3770000002690,Juliette,Has A Gun La,EDP,50 ml,0,35,66.95,119,-41.32644628,6.811157025,JUL2013,,undefined
3760022730268,Juliette,Has A Gun Mm,EDP,50 ml,0,34,66.95,119,-40.32644628,7.811157025,JUL2014,,undefined
852539003027,Justin Bieber,Someday,EDP,100 ml,0,12,34.95,62.95,-18.32644628,6.802892562,JUS6266,,undefined
3386460059121,Karl Lagerfeld,pour Femme,EDP,45 ml,0,12.5,29.95,60.19,-18.82644628,2.70785124,KAR0564,,undefined
3386460059114,Karl Lagerfeld,pour Femme,EDP,85 ml,0,13.9,29.95,34.95,74,1.30785124,4.902892562,KAR0561,Aretha �30.90
3386460059183,Karl Lagerfeld,pour Homme,EDT,100 ml,50,13.9,29.95,34.95,72,1.30785124,4.902892562,KAR0560,Prijslimiet �27.95 | De Ster-Parfum4u �28
3386460059206,Karl Lagerfeld,pour Homme,EDT,30 ml,0,12.5,24.95,56.5,-18.82644628,-0.887190083,KAR0562,,undefined
3386460059190,Karl Lagerfeld,pour Homme,EDT,50 ml,0,15.5,27.95,56.11,-21.82644628,-1.730165289,KAR0563,,undefined
3614222125129,Katy Perry,Mad Love,EDP,50 ml,1,6.9,19.95,35.16,-13.22644628,1.117768595,KAT3202,,undefined
3607343820318,Katy Perry,Mad Potion,EDP,100 ml,0,8.5,21.5,22.5,48.06,0.632231405,1.351239669,KAT3201,
608940553893,Kenneth Cole,Black,EDT,100 ml,1,18,-24.32,-24.32644628,,undefined,undefined,undefined,undefined
3352818718019,Kenzo,Amour,EDP,100 ml,0,34,58.95,62.95,122.93,2.059090909,4.935123967,KEN2252,Bol.com �64
3352818717012,Kenzo,Amour,EDP,50 ml,0,26,47.95,53.95,87.22,2.15,6.464049587,KEN2253,100 ml �64
3274872357129,Kenzo,Aqua pour Fe,EDT,30 ml,0,14.5,29.95,31.95,44.01,0.70785124,2.145867769,KEN2264,Bemiddeling - �2.24 
3274872357204,Kenzo,Aqua pour Ho,EDT,30 ml,212,12.5,27.95,29.95,44.01,1.269834711,2.70785124,KEN2265,
3274872341104,Kenzo,Flower Eau d,EDT,100 ml,0,30,58.95,64.95,104.77,6.059090909,10.3731405,KEN2266,Parfumeasy �53.58
3274872341081,Kenzo,Flower Eau d,EDT,30 ml,0,18,35.95,39.95,53.95,1.521900826,4.397933884,KEN2267,Nr1parfumerie �37.12
3274872341098,Kenzo,Flower Eau d,EDT,50 ml,0,35,61.95,72.94,-41.32644628,3.216115702,KEN2259,,undefined
3352818518008,Kenzo,Flower,EDP,100 ml,0,41,70.95,74.95,114.95,3.687190083,6.56322314,KEN2231,Bol.com �57 
3352818516806,Kenzo,Flower,EDP,30 ml,0,39.95,44.95,62.5,22.39793388,25.99297521,KEN2232,Bol.com �31.99,undefined
3352818517803,Kenzo,Flower,EDP,50 ml,0,30,51.95,53.95,89.95,1.026033058,2.464049587,KEN2233,Bol.com �49 | 100 ml �64
3352818518053,Kenzo,Flower,EDT,100 ml,0,34,64.95,99.95,-40.32644628,6.373140496,KEN2234,,undefined
3352818516851,Kenzo,Flower,EDT,30 ml,0,21,42.95,45.95,54.1,3.554958678,5.711983471,KEN2268,50 ml �62.51
3274872311978,Kenzo,Flower L'�li,EDP,30 ml,0,24,44.95,49.95,69.14,1.992975207,5.588016529,KEN2269,Parfum Offers �43.95
3274872311985,Kenzo,Flower L'�li,EDP,50 ml,0,52.95,59.95,72.69,31.74504132,36.77809917,KEN2272,Drogisterij Verberne �55,undefined
3274872323872,Kenzo,Homme,EDP,100 ml,0,30,56.95,59.95,91.14,4.62107438,6.778099174,KEN2270,50 ml �44.95
3274872323612,Kenzo,Homme,EDP,50 ml,9,26,46.95,51.95,67.58,1.430991736,5.026033058,KEN2271,Parfum Offers �45.96 | 100 ml �61.95
3352810258889,Kenzo,Homme,EDT,100 ml,0,31,57.95,99.5,-37.32644628,4.340082645,KEN2250,,undefined
3352817607253,Kenzo,Homme,EDT,50 ml,0,26,49.95,51.95,84.95,3.588016529,5.026033058,KEN2235,100 ml �58.95
3274871934031,Kenzo,Homme Sport ,0,6,18.95,29.58,-12.32,1.298760331,KEN2255,,undefined,undefined,undefined
3274870025433,Kenzo,Homme Sport ,EDT,100 ml,0,23.5,48.5,89.95,-29.82644628,5.045454545,KEN2251,,undefined
3352810307624,Kenzo,Homme Woody,EDT,30 ml,0,12,33.95,49.95,-18.32644628,6.083884298,KEN2236,,undefined
3352817607055,Kenzo,Homme Woody,EDT,50 ml,0,16,41.95,62.95,-22.32644628,7.835950413,KEN2237,,undefined
3274872270909,Kenzo,Jeu d'Amour,EDP,50 ml,0,35,57.95,87.22,-41.32644628,0.340082645,KEN2260,,undefined
3352818018027,Kenzo,Jungle,EDP,100 ml,0,30,59.95,63.95,114.95,6.778099174,9.654132231,KEN2238,
3352818016023,Kenzo,Jungle,EDP,30 ml,0,19.44,39.95,59.95,-25.76644628,2.957933884,KEN2239,,undefined
3274872289987,Kenzo,Jungle,EDP,50 ml,0,28,54.95,89.95,-34.32644628,5.183057851,KEN2240,,undefined
3274872289772,Kenzo,Jungle Homme,EDT,100 ml,0,28,42.95,89.95,-34.32644628,-3.445041322,KEN2241,,undefined
3274872297739,Kenzo,L'Eau Intens,EDT,100 ml,0,28,54.95,93.14,-34.32644628,5.183057851,KEN2254,,undefined
3352810087847,Kenzo,L'Eau Par po,EDT,100 ml,0,28.95,53.95,83.95,-35.27644628,3.514049587,KEN2242,,undefined
3352810087830,Kenzo,L'Eau Par po,EDT,50 ml,0,24,44.95,59.95,-30.32644628,1.992975207,KEN2243,,undefined
3352810384908,Kenzo,L'Eau Par po,EDT,100 ml,0,25.92,54.95,79.95,-32.24644628,7.263057851,KEN2244,,undefined
3274872390683,Kenzo,L'Eau pour F,EDT,100 ml,0,28.95,51.95,61.95,85.39,2.076033058,9.266115702,KEN2273,Dropshipping �56.94
3274872333918,Kenzo,L'Eau pour F,EDT,50 ml,0,28,40.95,60.19,-34.32644628,-4.883057851,KEN2257,,undefined
3352817718348,Kenzo,Parfum d'Et�,EDP,75 ml,0,49.95,54.95,99.95,29.58801653,33.18305785,KEN2245,Parfum Offers �53.95,undefined
3352819308004,Kenzo,Power,EDT,125 ml,0,35.64,69.95,89.95,-41.96644628,8.328181818,KEN2246,,undefined
3352819306000,Kenzo,Power,EDT,60 ml,0,28,40.95,69.95,-34.32644628,-4.883057851,KEN2247,,undefined
3352819306000,Kenzo,Power,EDT,60 ml,0,40.95,69.95,-6.326446281,23.11694215,KEN2247,,undefined,undefined
3352817720303,Kenzo,Summer,EDP,75 ml,0,34,109.95,175.5,-40.32644628,38.7285124,KEN2248,,undefined
3352818807003,Kenzo,Tokyo,EDT,50 ml,0,18,39.95,64.5,-24.32644628,4.397933884,KEN2249,,undefined
3274872323476,Kenzo,World,EDP,30 ml,0,20,41.95,44.95,62.86,3.835950413,5.992975207,KEN2263,Parfum Offers �43.95
3274872323476,Kenzo,World,EDP,30 ml,12,17,-23.32,-23.32644628,,undefined,undefined,undefined,undefined
3274872323483,Kenzo,World,EDP,50 ml,0,47.95,54.95,87.73,28.15,33.18305785,KEN2262,75 ml �65,undefined
3274872323483,Kenzo,World,EDP,50 ml,24,24,-30.32,-30.32644628,,undefined,undefined,undefined,undefined
3274872323490,Kenzo,World,EDP,75 ml,0,35,87.95,108.65,-41.32644628,21.91033058,KEN2256,,undefined
3274872323483,Kenzo,World,EDP,�50 ml,4,23,-29.32,-29.32644628,,undefined,undefined,undefined,undefined
3274872365025,Kenzo,World,EDT,30 ml,0,20,45.95,53.42,-26.32644628,6.711983471,KEN2261,,undefined
3274872353237,Kenzo,World Intens,EDP,50 ml,0,28,62.95,90.9,-34.32644628,10.93512397,KEN2258,,undefined
22548038000,Kiton,Men,EDT,125 ml,0,46.95,96.5,-6.326446281,27.43099174,KIT6000,,undefined,undefined
22548037997,Kiton,Men,EDT,75 ml,0,22.5,40.95,72.5,-28.82644628,0.616942149,KIT5999,,undefined
8050043460141,Laboratorio Olfatt,Nerotic,EDP,100 ml,0,50,89.95,94.95,124.9,8.348347107,11.94338843,LAB4201,
8050043464071,Laboratorio Olfatt,Noblige,EDP,30 ml,0,15,34.95,39.95,80.9,3.802892562,7.397933884,LAB4203,
8050043460134,Laboratorio Olfatt,Nun,EDP,100 ml,6,18,69.95,74.95,124.9,25.96818182,29.56322314,LAB4202,
8050043460080,Laboratorio Olfatt,Rosamunda,EDP,100 ml,0,18,69.95,74.95,124.9,25.96818182,29.56322314,LAB4204,
737052248073,Lacoste,Challenge,EDT,50 ml,0,16,36.95,53.95,-22.32644628,4.240909091,LAC8841,,undefined
737052248080,Lacoste,Challenge,EDT,75 ml,0,20,39.95,69.95,-26.32644628,2.397933884,LAC8842,,undefined
737052248097,Lacoste,Challenge,EDT,90 ml,0,31.32,52.95,81.95,-37.64644628,0.425041322,LAC8843,,undefined
737052466811,Lacoste,Challenge Re,EDT,75 ml,0,20,39.95,69.95,-26.32644628,2.397933884,LAC8840,,undefined
8005610472744,Lacoste,Eau de Lacos,EDT,50 ml ,0,19.89,41.95,44.95,74.12,3.945950413,6.102975207,LAC8855,Los �32.49 (niet pure)
737052895956,Lacoste,Eau de Lacos,EDT,50 ml,1779,14.5,31.95,33.95,64.12,2.145867769,3.583884298,LAC8861,100 ml �43.92
8005610295312,Lacoste,Eau de Lacos,EDT,90 ml,167,23,41.95,42.95,70.26,0.835950413,1.554958678,LAC8862,Wehkamp �50
8005610295497,Lacoste,Eau de Lacos,EDT,50 ml,25,22,41.95,44.95,55.46,1.835950413,3.992975207,LAC8863,Bemiddeling - �2.72 | BP Fragrance �41.35 | 90 ml �45
737052539294,Lacoste,Eau de Lacos,0,3,13.95,18.95,-9.326,0.703719008,LAC8854,,undefined,undefined,undefined
737052539089,Lacoste,Eau de Lacos,EDP,50 ml,0,20.95,44.5,69.95,-27.27644628,4.719421488,LAC8839,,undefined
737052539119,Lacoste,Eau de Lacos,EDP,90 ml,0,27.5,49.5,89.95,-33.82644628,1.76446281,LAC8838,,undefined
737052116754,Lacoste,Elegance,EDT,50 ml,0,45.95,64.9,-6.326446281,26.71198347,LAC8858,,undefined,undefined
737052116761,Lacoste,Elegance,EDT,90 ml,0,20,49.95,79.95,-26.32644628,9.588016529,LAC8844,,undefined
737052483214,Lacoste,Essential,EDT,125 ml,0,23,35.95,71.95,-29.32644628,-3.478099174,LAC8845,,undefined
737052319216,Lacoste,Essential Sp,EDT,125 ml,0,23,62.95,77.95,-29.32644628,15.93512397,LAC8846,,undefined
737052407616,Lacoste,Joy of Pink,EDT,50 ml,0,18,39.95,62.5,-24.32644628,4.397933884,LAC8847,,undefined
8005610521220,Lacoste,L'Homme,EDT,100 ml,0,49.95,52.95,81.14,29.58801653,31.74504132,LAC8860,,undefined
730870148181,Lacoste,Live pour Ho,EDT,40 ml ,0,22,40.5,76.8,-28.32644628,0.79338843,LAC8856,,undefined
737052216522,Lacoste,Love of Pink,EDT,50 ml,0,18,40.95,62.95,-24.32644628,5.116942149,LAC8848,,undefined
737052216508,Lacoste,Love of Pink,EDT,90 ml,0,45.95,79.95,-6.326446281,26.71198347,LAC8859,,undefined,undefined
737052949215,Lacoste,pour Femme,EDP,90 ml,4,27.5,48.95,49.95,83.95,1.369008264,2.088016529,LAC8849,Prijslimiet �42.95 | Bol.com �32.99
737052892412,Lacoste,pour Homme,EDT,100 ml,0,24,48.95,74.95,-30.32644628,4.869008264,LAC8850,,undefined
737052892429,Lacoste,pour Homme,EDT,50 ml,22,17,33.95,35.95,59.95,1.083884298,2.521900826,LAC8837,Bemiddeling - �0.41 | 100 ml �39.14
737052074740,Lacoste,Style in Pla,EDT,125 ml,0,23.95,46.95,53.95,82.5,3.480991736,8.514049587,LAC8851,
737052074757,Lacoste,Style in Pla,EDT,75 ml,0,18.86,37.95,39.95,69.95,2.099917355,3.537933884,LAC8852,
737052191324,Lacoste,Touch of Pin,EDT,90 ml,0,28.08,46.5,79.95,-34.40644628,-0.972561983,LAC8853,,undefined
737052624402,Lacoste,Touch of Pin,EDT,90 ml ,0,59.95,89.95,-6.326446281,36.77809917,LAC8857,,undefined,undefined
3607342539914,Lady Gaga,Fame Black F,EDP,100 ml,0,35.95,59.95,-6.326446281,19.52190083,LAD5600,,undefined,undefined
3386460082075,Lagerfeld,Classic,EDT,150 ml,0,18.5,37.95,69.92,-24.82644628,2.459917355,LAG1202,,undefined
688575126839,Lagerfeld,Sun Moon Sta,EDT,100 ml,5,99.95,169.9,-6.326446281,65.53842975,LAG1201,Prijslimiet �69.95,undefined,undefined
7640111501466,Lalique,Amethyst �cl,EDP,100 ml,0,18,35.95,39.95,99.92,1.521900826,4.397933884,LAL3040,Parfum Offers �36.95
7640111501473,Lalique,Amethyst �cl,EDP,50 ml,1,14,29.95,31.95,76.23,1.20785124,2.645867769,LAL3048,100 ml �34.95
7640171199481,Lalique,Amethyst Exq,EDP,100 ml,2,25,46.95,52.95,109.92,2.430991736,6.745041322,LAL3049,Parfumeasy �54.08
7640111500971,Lalique,Azal�e,EDP,100 ml,1,21.84,40.95,44.95,112.28,1.276942149,4.152975207,LAL3041,Totallybeauty �37.99
3454960024731,Lalique,Encre Noire,EDP,100 ml,0,68.95,104.05,-6.326446281,43.24917355,LAL3035,,undefined,undefined
3454960022522,Lalique,Encre Noire ,EDT,100 ml,0,39.5,93.85,-6.326446281,22.07438017,LAL3036,,undefined,undefined
3454960026483,Lalique,Hommage � L',EDT,100 ml,0,18,37.95,44.95,96.83,2.959917355,7.992975207,LAL3042,Beauty Outlet �42.49
3454960026476,Lalique,Hommage � L',EDT,50 ml,3,14,32.95,38.95,72.11,3.364876033,7.67892562,LAL3050,100 ml �52.89
7640111501053,Lalique,Hommage � L',EDT,100 ml,1,19,39.95,49.95,96.83,3.397933884,10.58801653,LAL3051,Theroyalperfume �51
7640111501046,Lalique,Hommage � L',EDT,50 ml,1,13,30.95,39.95,72.11,2.926859504,9.397933884,LAL3052,
3454960014664,Lalique,Lalique,EDP,100 ml,0,23.5,53.5,116.05,-29.82644628,8.640495868,LAL3039,,undefined
3454960014695,Lalique,Lalique,EDT,100 ml,0,74.95,106.05,-6.326446281,47.56322314,LAL3032,,undefined,undefined
7640171191546,Lalique,L'Amour Gift,EDP,50 ml ,5,19.8,39.95,43.95,83.87,2.597933884,5.473966942,LAL3053,Los �42.36 | Los 100 ml �46.89
3454960020917,Lalique,Le Parfum,EDP,100 ml,0,48.95,122.41,-6.326446281,28.86900826,LAL3037,,undefined,undefined
3454960020900,Lalique,Le Parfum,EDP,50 ml,0,37.95,86.71,-6.326446281,20.95991736,LAL3038,,undefined,undefined
7640111503187,Lalique,L'Insoumis,EDT,100 ml,1,18,37.95,43.95,96.83,2.959917355,7.273966942,LAL3054,Parfum Offers �47
7640111503194,Lalique,L'Insoumis,EDT,50 ml,1,14,30.95,33.95,72.11,1.926859504,4.083884298,LAL3055,Parfumeasy �32.45
7640171199788,Lalique,L'Insoumis M,EDT,100 ml,3,19,39.95,47.95,96.83,3.397933884,9.15,LAL3056,Bottled Heaven �47.52
7640111502241,Lalique,Living Laliq,EDP,100 ml,0,22.5,42.95,49.95,125.67,2.054958678,7.088016529,LAL3043,Parfum Outlet �45.95
3454960026254,Lalique,Nilang,EDP,50 ml,0,9.45,25.95,32.95,76.23,2.881818182,7.914876033,LAL3044,Parfum Offers �29.99 | 100 ml �45.95
7640111501664,Lalique,Noir Premier,EDP,100 ml,1,55,104.95,114.95,240,14.13347107,21.32355372,LAL3057,Parfum Outlet �116.95
3454960021679,Lalique,Perles de La,EDP,100 ml,0,48.95,95.95,-6.326446281,28.86900826,LAL3033,,undefined,undefined
3454960007468,Lalique,pour Homme,EDP,125 ml,0,42.95,92.95,-6.326446281,24.55495868,LAL3030,,undefined,undefined
3454960014169,Lalique,pour Homme E,EDP,75 ml,0,20.95,39.95,44.95,82.41,1.447933884,5.042975207,LAL3031,Parfum Offers �39.95
3454960006126,Lalique,pour Homme L,EDP,75 ml,0,15.5,32.95,35.95,82.41,1.864876033,4.021900826,LAL3045,Parfum Offers �36.95
7640111503156,Lalique,R�ve d'Infin,EDP,100 ml,0,27.95,51.95,56.95,125.65,3.076033058,6.67107438,LAL3046,XLSupply �43.49
7640111498551,Lalique,Satine,EDP,50 ml,3,14,29.95,82.41,-20.32644628,1.20785124,LAL3047,100 ml �35,undefined
3605530262248,Lanc�me,Climat,EDT,75 ml,0,28,91.95,94.87,-34.32644628,31.78636364,LAN5089,,undefined
3147754015854,Lanc�me,Hypn�se,Deospr,125 ml,0,24.74,46.95,49.95,58.46,2.690991736,4.848016529,LAN5107,Drogisterij Rozenbroek �39
3147758235548,Lanc�me,Hypn�se,EDP,30 ml,0,28,45.95,65.95,-34.32644628,-1.288016529,LAN5050,,undefined
3147758235524,Lanc�me,Hypn�se,EDP,50 ml,0,40,65.95,92.95,-46.32644628,1.09214876,LAN5051,,undefined
3147758235500,Lanc�me,Hypn�se,EDP,75 ml,0,50,77.95,123.63,-56.32644628,-0.279752066,LAN5076,,undefined
3147754033551,Lanc�me,Hypn�se,EDT,30 ml,0,28,44.95,61.95,-34.32644628,-2.007024793,LAN5052,,undefined
3147754033575,Lanc�me,Hypn�se,EDT,50 ml,0,28,57.95,89.95,-34.32644628,7.340082645,LAN5053,,undefined
3605531663341,Lanc�me,Hypnose Homm,EDC,100 ml,1,99.95,194.53,-6.326446281,65.53842975,LAN5077,,undefined,undefined
3147754035357,Lanc�me,Hypn�se Homm,EDT,50 ml,0,25.64,48.95,52.95,68.35,3.229008264,6.105041322,LAN5103,
